DeviceType,SerialNo,EnergyUsage,Interval,LoggedAt
SmartSensor,DEVICE-3390,5017,10,02/19/2022 16:40:00
SmartSensor,DEVICE-3390,5129,10,02/19/2022 16:50:00
SmartSensor,DEVICE-3390,5350,10,02/19/2022 17:00:00
SmartSensor,DEVICE-3390,5324,10,02/19/2022 17:10:00
SmartSensor,DEVICE-3390,5458,10,02/19/2022 17:20:00
SmartSensor,DEVICE-3390,5141,10,02/19/2022 17:30:00
SmartSensor,DEVICE-3390,5207,10,02/19/2022 17:40:00
SmartSensor,DEVICE-3390,5320,10,02/19/2022 17:50:00
SmartSensor,DEVICE-3390,5272,10,02/19/2022 18:00:00
SmartSensor,DEVICE-3390,5030,10,02/19/2022 18:10:00
SmartSensor,DEVICE-3390,5112,10,02/19/2022 18:20:00
SmartSensor,DEVICE-3390,5118,10,02/19/2022 18:30:00
SmartSensor,DEVICE-3390,5074,10,02/19/2022 18:40:00
SmartSensor,DEVICE-3390,5492,10,02/19/2022 18:50:00
SmartSensor,DEVICE-3390,3030,10,02/19/2022 19:00:00
SmartSensor,DEVICE-3390,3494,10,02/19/2022 19:10:00
SmartSensor,DEVICE-3390,3084,10,02/19/2022 19:20:00
SmartSensor,DEVICE-3390,3233,10,02/19/2022 19:30:00
SmartSensor,DEVICE-3390,3058,10,02/19/2022 19:40:00
SmartSensor,DEVICE-3390,3466,10,02/19/2022 19:50:00
SmartSensor,DEVICE-3390,3047,10,02/19/2022 20:00:00
SmartSensor,DEVICE-3390,3032,10,02/19/2022 20:10:00
SmartSensor,DEVICE-3390,3000,10,02/19/2022 20:20:00
SmartSensor,DEVICE-3390,3403,10,02/19/2022 20:30:00
SmartSensor,DEVICE-3390,3005,10,02/19/2022 20:40:00
SmartSensor,DEVICE-3390,3381,10,02/19/2022 20:50:00
SmartSensor,DEVICE-3390,3125,10,02/19/2022 21:00:00
SmartSensor,DEVICE-3390,3251,10,02/19/2022 21:10:00
SmartSensor,DEVICE-3390,3239,10,02/19/2022 21:20:00
SmartSensor,DEVICE-3390,3405,10,02/19/2022 21:30:00
SmartSensor,DEVICE-3390,3424,10,02/19/2022 21:40:00
SmartSensor,DEVICE-3390,3396,10,02/19/2022 21:50:00
SmartSensor,DEVICE-3390,3333,10,02/19/2022 22:00:00
SmartSensor,DEVICE-3390,3305,10,02/19/2022 22:10:00
SmartSensor,DEVICE-3390,3341,10,02/19/2022 22:20:00
SmartSensor,DEVICE-3390,3330,10,02/19/2022 22:30:00
SmartSensor,DEVICE-3390,3421,10,02/19/2022 22:40:00
SmartSensor,DEVICE-3390,3190,10,02/19/2022 22:50:00
SmartSensor,DEVICE-3390,3238,10,02/19/2022 23:00:00
SmartSensor,DEVICE-3390,3293,10,02/19/2022 23:10:00
SmartSensor,DEVICE-3390,3233,10,02/19/2022 23:20:00
SmartSensor,DEVICE-3390,3228,10,02/19/2022 23:30:00
SmartSensor,DEVICE-3390,3060,10,02/19/2022 23:40:00
SmartSensor,DEVICE-3390,3146,10,02/19/2022 23:50:00
SmartSensor,DEVICE-3390,3108,10,02/20/2022 00:00:00
SmartSensor,DEVICE-3390,3137,10,02/20/2022 00:10:00
SmartSensor,DEVICE-3390,3081,10,02/20/2022 00:20:00
SmartSensor,DEVICE-3390,3172,10,02/20/2022 00:30:00
SmartSensor,DEVICE-3390,3210,10,02/20/2022 00:40:00
SmartSensor,DEVICE-3390,3320,10,02/20/2022 00:50:00
SmartSensor,DEVICE-3390,3301,10,02/20/2022 01:00:00
SmartSensor,DEVICE-3390,3253,10,02/20/2022 01:10:00
SmartSensor,DEVICE-3390,3104,10,02/20/2022 01:20:00
SmartSensor,DEVICE-3390,3233,10,02/20/2022 01:30:00
SmartSensor,DEVICE-3390,3346,10,02/20/2022 01:40:00
SmartSensor,DEVICE-3390,3359,10,02/20/2022 01:50:00
SmartSensor,DEVICE-3390,3034,10,02/20/2022 02:00:00
SmartSensor,DEVICE-3390,3325,10,02/20/2022 02:10:00
SmartSensor,DEVICE-3390,3257,10,02/20/2022 02:20:00
SmartSensor,DEVICE-3390,3053,10,02/20/2022 02:30:00
SmartSensor,DEVICE-3390,3054,10,02/20/2022 02:40:00
SmartSensor,DEVICE-3390,3062,10,02/20/2022 02:50:00
SmartSensor,DEVICE-3390,3106,10,02/20/2022 03:00:00
SmartSensor,DEVICE-3390,3349,10,02/20/2022 03:10:00
SmartSensor,DEVICE-3390,3284,10,02/20/2022 03:20:00
SmartSensor,DEVICE-3390,3422,10,02/20/2022 03:30:00
SmartSensor,DEVICE-3390,3150,10,02/20/2022 03:40:00
SmartSensor,DEVICE-3390,3246,10,02/20/2022 03:50:00
SmartSensor,DEVICE-3390,3445,10,02/20/2022 04:00:00
SmartSensor,DEVICE-3390,3468,10,02/20/2022 04:10:00
SmartSensor,DEVICE-3390,3475,10,02/20/2022 04:20:00
SmartSensor,DEVICE-3390,3175,10,02/20/2022 04:30:00
SmartSensor,DEVICE-3390,3466,10,02/20/2022 04:40:00
SmartSensor,DEVICE-3390,3122,10,02/20/2022 04:50:00
SmartSensor,DEVICE-3390,3249,10,02/20/2022 05:00:00
SmartSensor,DEVICE-3390,3450,10,02/20/2022 05:10:00
SmartSensor,DEVICE-3390,3156,10,02/20/2022 05:20:00
SmartSensor,DEVICE-3390,3427,10,02/20/2022 05:30:00
SmartSensor,DEVICE-3390,3287,10,02/20/2022 05:40:00
SmartSensor,DEVICE-3390,3242,10,02/20/2022 05:50:00
SmartSensor,DEVICE-3390,3376,10,02/20/2022 06:00:00
SmartSensor,DEVICE-3390,3136,10,02/20/2022 06:10:00
SmartSensor,DEVICE-3390,3416,10,02/20/2022 06:20:00
SmartSensor,DEVICE-3390,3329,10,02/20/2022 06:30:00
SmartSensor,DEVICE-3390,3120,10,02/20/2022 06:40:00
SmartSensor,DEVICE-3390,3186,10,02/20/2022 06:50:00
SmartSensor,DEVICE-3390,3014,10,02/20/2022 07:00:00
SmartSensor,DEVICE-3390,3286,10,02/20/2022 07:10:00
SmartSensor,DEVICE-3390,3139,10,02/20/2022 07:20:00
SmartSensor,DEVICE-3390,3307,10,02/20/2022 07:30:00
SmartSensor,DEVICE-3390,3343,10,02/20/2022 07:40:00
SmartSensor,DEVICE-3390,3212,10,02/20/2022 07:50:00
SmartSensor,DEVICE-3390,3093,10,02/20/2022 08:00:00
SmartSensor,DEVICE-3390,3023,10,02/20/2022 08:10:00
SmartSensor,DEVICE-3390,3395,10,02/20/2022 08:20:00
SmartSensor,DEVICE-3390,3226,10,02/20/2022 08:30:00
SmartSensor,DEVICE-3390,3363,10,02/20/2022 08:40:00
SmartSensor,DEVICE-3390,3094,10,02/20/2022 08:50:00
SmartSensor,DEVICE-3390,5333,10,02/20/2022 09:00:00
SmartSensor,DEVICE-3390,5323,10,02/20/2022 09:10:00
SmartSensor,DEVICE-3390,5481,10,02/20/2022 09:20:00
SmartSensor,DEVICE-3390,5111,10,02/20/2022 09:30:00
SmartSensor,DEVICE-3390,5231,10,02/20/2022 09:40:00
SmartSensor,DEVICE-3390,5342,10,02/20/2022 09:50:00
SmartSensor,DEVICE-3390,5303,10,02/20/2022 10:00:00
SmartSensor,DEVICE-3390,5127,10,02/20/2022 10:10:00
SmartSensor,DEVICE-3390,5067,10,02/20/2022 10:20:00
SmartSensor,DEVICE-3390,5312,10,02/20/2022 10:30:00
SmartSensor,DEVICE-3390,5429,10,02/20/2022 10:40:00
SmartSensor,DEVICE-3390,5181,10,02/20/2022 10:50:00
SmartSensor,DEVICE-3390,5490,10,02/20/2022 11:00:00
SmartSensor,DEVICE-3390,5180,10,02/20/2022 11:10:00
SmartSensor,DEVICE-3390,5341,10,02/20/2022 11:20:00
SmartSensor,DEVICE-3390,5395,10,02/20/2022 11:30:00
SmartSensor,DEVICE-3390,5206,10,02/20/2022 11:40:00
SmartSensor,DEVICE-3390,5041,10,02/20/2022 11:50:00
SmartSensor,DEVICE-3390,5099,10,02/20/2022 12:00:00
SmartSensor,DEVICE-3390,5018,10,02/20/2022 12:10:00
SmartSensor,DEVICE-3390,5337,10,02/20/2022 12:20:00
SmartSensor,DEVICE-3390,5061,10,02/20/2022 12:30:00
SmartSensor,DEVICE-3390,5207,10,02/20/2022 12:40:00
SmartSensor,DEVICE-3390,5325,10,02/20/2022 12:50:00
SmartSensor,DEVICE-3390,5035,10,02/20/2022 13:00:00
SmartSensor,DEVICE-3390,5197,10,02/20/2022 13:10:00
SmartSensor,DEVICE-3390,5110,10,02/20/2022 13:20:00
SmartSensor,DEVICE-3390,5182,10,02/20/2022 13:30:00
SmartSensor,DEVICE-3390,5052,10,02/20/2022 13:40:00
SmartSensor,DEVICE-3390,5499,10,02/20/2022 13:50:00
SmartSensor,DEVICE-3390,5234,10,02/20/2022 14:00:00
SmartSensor,DEVICE-3390,5350,10,02/20/2022 14:10:00
SmartSensor,DEVICE-3390,5369,10,02/20/2022 14:20:00
SmartSensor,DEVICE-3390,5130,10,02/20/2022 14:30:00
SmartSensor,DEVICE-3390,5243,10,02/20/2022 14:40:00
SmartSensor,DEVICE-3390,5415,10,02/20/2022 14:50:00
SmartSensor,DEVICE-3390,5300,10,02/20/2022 15:00:00
SmartSensor,DEVICE-3390,5025,10,02/20/2022 15:10:00
SmartSensor,DEVICE-3390,5107,10,02/20/2022 15:20:00
SmartSensor,DEVICE-3390,5343,10,02/20/2022 15:30:00
SmartSensor,DEVICE-3390,5187,10,02/20/2022 15:40:00
SmartSensor,DEVICE-3390,5283,10,02/20/2022 15:50:00
SmartSensor,DEVICE-3390,5394,10,02/20/2022 16:00:00
SmartSensor,DEVICE-3390,5142,10,02/20/2022 16:10:00
SmartSensor,DEVICE-3390,5382,10,02/20/2022 16:20:00
SmartSensor,DEVICE-3390,5157,10,02/20/2022 16:30:00
SmartSensor,DEVICE-3390,5338,10,02/20/2022 16:40:00
SmartSensor,DEVICE-3390,5210,10,02/20/2022 16:50:00
SmartSensor,DEVICE-3390,5170,10,02/20/2022 17:00:00
SmartSensor,DEVICE-3390,5484,10,02/20/2022 17:10:00
SmartSensor,DEVICE-3390,5067,10,02/20/2022 17:20:00
SmartSensor,DEVICE-3390,5333,10,02/20/2022 17:30:00
SmartSensor,DEVICE-3390,5112,10,02/20/2022 17:40:00
SmartSensor,DEVICE-3390,5340,10,02/20/2022 17:50:00
SmartSensor,DEVICE-3390,5428,10,02/20/2022 18:00:00
SmartSensor,DEVICE-3390,5347,10,02/20/2022 18:10:00
SmartSensor,DEVICE-3390,5197,10,02/20/2022 18:20:00
SmartSensor,DEVICE-3390,5324,10,02/20/2022 18:30:00
SmartSensor,DEVICE-3390,5005,10,02/20/2022 18:40:00
SmartSensor,DEVICE-3390,5136,10,02/20/2022 18:50:00
SmartSensor,DEVICE-3390,3237,10,02/20/2022 19:00:00
SmartSensor,DEVICE-3390,3415,10,02/20/2022 19:10:00
SmartSensor,DEVICE-3390,3349,10,02/20/2022 19:20:00
SmartSensor,DEVICE-3390,3274,10,02/20/2022 19:30:00
SmartSensor,DEVICE-3390,3332,10,02/20/2022 19:40:00
SmartSensor,DEVICE-3390,3217,10,02/20/2022 19:50:00
SmartSensor,DEVICE-3390,3191,10,02/20/2022 20:00:00
SmartSensor,DEVICE-3390,3173,10,02/20/2022 20:10:00
SmartSensor,DEVICE-3390,3220,10,02/20/2022 20:20:00
SmartSensor,DEVICE-3390,3348,10,02/20/2022 20:30:00
SmartSensor,DEVICE-3390,3068,10,02/20/2022 20:40:00
SmartSensor,DEVICE-3390,3268,10,02/20/2022 20:50:00
SmartSensor,DEVICE-3390,3185,10,02/20/2022 21:00:00
SmartSensor,DEVICE-3390,3154,10,02/20/2022 21:10:00
SmartSensor,DEVICE-3390,3257,10,02/20/2022 21:20:00
SmartSensor,DEVICE-3390,3265,10,02/20/2022 21:30:00
SmartSensor,DEVICE-3390,3229,10,02/20/2022 21:40:00
SmartSensor,DEVICE-3390,3299,10,02/20/2022 21:50:00
SmartSensor,DEVICE-3390,3471,10,02/20/2022 22:00:00
SmartSensor,DEVICE-3390,3141,10,02/20/2022 22:10:00
SmartSensor,DEVICE-3390,3389,10,02/20/2022 22:20:00
SmartSensor,DEVICE-3390,3448,10,02/20/2022 22:30:00
SmartSensor,DEVICE-3390,3093,10,02/20/2022 22:40:00
SmartSensor,DEVICE-3390,3421,10,02/20/2022 22:50:00
SmartSensor,DEVICE-3390,3147,10,02/20/2022 23:00:00
SmartSensor,DEVICE-3390,3113,10,02/20/2022 23:10:00
SmartSensor,DEVICE-3390,3150,10,02/20/2022 23:20:00
SmartSensor,DEVICE-3390,3325,10,02/20/2022 23:30:00
SmartSensor,DEVICE-3390,3378,10,02/20/2022 23:40:00
SmartSensor,DEVICE-3390,3364,10,02/20/2022 23:50:00
SmartLighting,DEVICE-9987,3422,10,02/10/2022 00:00:00
SmartLighting,DEVICE-9987,3416,10,02/10/2022 00:10:00
SmartLighting,DEVICE-9987,3058,10,02/10/2022 00:20:00
SmartLighting,DEVICE-9987,3249,10,02/10/2022 00:30:00
SmartLighting,DEVICE-9987,3157,10,02/10/2022 00:40:00
SmartLighting,DEVICE-9987,3068,10,02/10/2022 00:50:00
SmartLighting,DEVICE-9987,3020,10,02/10/2022 01:00:00
SmartLighting,DEVICE-9987,3248,10,02/10/2022 01:10:00
SmartLighting,DEVICE-9987,3045,10,02/10/2022 01:20:00
SmartLighting,DEVICE-9987,3365,10,02/10/2022 01:30:00
SmartLighting,DEVICE-9987,3095,10,02/10/2022 01:40:00
SmartLighting,DEVICE-9987,3221,10,02/10/2022 01:50:00
SmartLighting,DEVICE-9987,3300,10,02/10/2022 02:00:00
SmartLighting,DEVICE-9987,3145,10,02/10/2022 02:10:00
SmartLighting,DEVICE-9987,3061,10,02/10/2022 02:20:00
SmartLighting,DEVICE-9987,3223,10,02/10/2022 02:30:00
SmartLighting,DEVICE-9987,3116,10,02/10/2022 02:40:00
SmartLighting,DEVICE-9987,3137,10,02/10/2022 02:50:00
SmartLighting,DEVICE-9987,3030,10,02/10/2022 03:00:00
SmartLighting,DEVICE-9987,3339,10,02/10/2022 03:10:00
SmartLighting,DEVICE-9987,3156,10,02/10/2022 03:20:00
SmartLighting,DEVICE-9987,3213,10,02/10/2022 03:30:00
SmartLighting,DEVICE-9987,3422,10,02/10/2022 03:40:00
SmartLighting,DEVICE-9987,3364,10,02/10/2022 03:50:00
SmartLighting,DEVICE-9987,3396,10,02/10/2022 04:00:00
SmartLighting,DEVICE-9987,3157,10,02/10/2022 04:10:00
SmartLighting,DEVICE-9987,3016,10,02/10/2022 04:20:00
SmartLighting,DEVICE-9987,3382,10,02/10/2022 04:30:00
SmartLighting,DEVICE-9987,3308,10,02/10/2022 04:40:00
SmartLighting,DEVICE-9987,3203,10,02/10/2022 04:50:00
SmartLighting,DEVICE-9987,3262,10,02/10/2022 05:00:00
SmartLighting,DEVICE-9987,3208,10,02/10/2022 05:10:00
SmartLighting,DEVICE-9987,3180,10,02/10/2022 05:20:00
SmartLighting,DEVICE-9987,3226,10,02/10/2022 05:30:00
SmartLighting,DEVICE-9987,3409,10,02/10/2022 05:40:00
SmartLighting,DEVICE-9987,3156,10,02/10/2022 05:50:00
SmartLighting,DEVICE-9987,3165,10,02/10/2022 06:00:00
SmartLighting,DEVICE-9987,3009,10,02/10/2022 06:10:00
SmartLighting,DEVICE-9987,3392,10,02/10/2022 06:20:00
SmartLighting,DEVICE-9987,3248,10,02/10/2022 06:30:00
SmartLighting,DEVICE-9987,3435,10,02/10/2022 06:40:00
SmartLighting,DEVICE-9987,3405,10,02/10/2022 06:50:00
SmartLighting,DEVICE-9987,3067,10,02/10/2022 07:00:00
SmartLighting,DEVICE-9987,3388,10,02/10/2022 07:10:00
SmartLighting,DEVICE-9987,3074,10,02/10/2022 07:20:00
SmartLighting,DEVICE-9987,3274,10,02/10/2022 07:30:00
SmartLighting,DEVICE-9987,3428,10,02/10/2022 07:40:00
SmartLighting,DEVICE-9987,3158,10,02/10/2022 07:50:00
SmartLighting,DEVICE-9987,3373,10,02/10/2022 08:00:00
SmartLighting,DEVICE-9987,3498,10,02/10/2022 08:10:00
SmartLighting,DEVICE-9987,3070,10,02/10/2022 08:20:00
SmartLighting,DEVICE-9987,3457,10,02/10/2022 08:30:00
SmartLighting,DEVICE-9987,3338,10,02/10/2022 08:40:00
SmartLighting,DEVICE-9987,3215,10,02/10/2022 08:50:00
SmartLighting,DEVICE-9987,5494,10,02/10/2022 09:00:00
SmartLighting,DEVICE-9987,5387,10,02/10/2022 09:10:00
SmartLighting,DEVICE-9987,5145,10,02/10/2022 09:20:00
SmartLighting,DEVICE-9987,5432,10,02/10/2022 09:30:00
SmartLighting,DEVICE-9987,5139,10,02/10/2022 09:40:00
SmartLighting,DEVICE-9987,5059,10,02/10/2022 09:50:00
SmartLighting,DEVICE-9987,5413,10,02/10/2022 10:00:00
SmartLighting,DEVICE-9987,5417,10,02/10/2022 10:10:00
SmartLighting,DEVICE-9987,5240,10,02/10/2022 10:20:00
SmartLighting,DEVICE-9987,5475,10,02/10/2022 10:30:00
SmartLighting,DEVICE-9987,5156,10,02/10/2022 10:40:00
SmartLighting,DEVICE-9987,5441,10,02/10/2022 10:50:00
SmartLighting,DEVICE-9987,5211,10,02/10/2022 11:00:00
SmartLighting,DEVICE-9987,5409,10,02/10/2022 11:10:00
SmartLighting,DEVICE-9987,5349,10,02/10/2022 11:20:00
SmartLighting,DEVICE-9987,5167,10,02/10/2022 11:30:00
SmartLighting,DEVICE-9987,5092,10,02/10/2022 11:40:00
SmartLighting,DEVICE-9987,5388,10,02/10/2022 11:50:00
SmartLighting,DEVICE-9987,5170,10,02/10/2022 12:00:00
SmartLighting,DEVICE-9987,5422,10,02/10/2022 12:10:00
SmartLighting,DEVICE-9987,5496,10,02/10/2022 12:20:00
SmartLighting,DEVICE-9987,5171,10,02/10/2022 12:30:00
SmartLighting,DEVICE-9987,5269,10,02/10/2022 12:40:00
SmartLighting,DEVICE-9987,5203,10,02/10/2022 12:50:00
SmartLighting,DEVICE-9987,5129,10,02/10/2022 13:00:00
SmartLighting,DEVICE-9987,5010,10,02/10/2022 13:10:00
SmartLighting,DEVICE-9987,5326,10,02/10/2022 13:20:00
SmartLighting,DEVICE-9987,5473,10,02/10/2022 13:30:00
SmartLighting,DEVICE-9987,5429,10,02/10/2022 13:40:00
SmartLighting,DEVICE-9987,5001,10,02/10/2022 13:50:00
SmartLighting,DEVICE-9987,5007,10,02/10/2022 14:00:00
SmartLighting,DEVICE-9987,5356,10,02/10/2022 14:10:00
SmartLighting,DEVICE-9987,5008,10,02/10/2022 14:20:00
SmartLighting,DEVICE-9987,5445,10,02/10/2022 14:30:00
SmartLighting,DEVICE-9987,5028,10,02/10/2022 14:40:00
SmartLighting,DEVICE-9987,5483,10,02/10/2022 14:50:00
SmartLighting,DEVICE-9987,5216,10,02/10/2022 15:00:00
SmartLighting,DEVICE-9987,5186,10,02/10/2022 15:10:00
SmartLighting,DEVICE-9987,5145,10,02/10/2022 15:20:00
SmartLighting,DEVICE-9987,5176,10,02/10/2022 15:30:00
SmartLighting,DEVICE-9987,5181,10,02/10/2022 15:40:00
SmartLighting,DEVICE-9987,5336,10,02/10/2022 15:50:00
SmartLighting,DEVICE-9987,5003,10,02/10/2022 16:00:00
SmartLighting,DEVICE-9987,5467,10,02/10/2022 16:10:00
SmartLighting,DEVICE-9987,5175,10,02/10/2022 16:20:00
SmartLighting,DEVICE-9987,5256,10,02/10/2022 16:30:00
SmartLighting,DEVICE-9987,5307,10,02/10/2022 16:40:00
SmartLighting,DEVICE-9987,5131,10,02/10/2022 16:50:00
SmartLighting,DEVICE-9987,5345,10,02/10/2022 17:00:00
SmartLighting,DEVICE-9987,5290,10,02/10/2022 17:10:00
SmartLighting,DEVICE-9987,5153,10,02/10/2022 17:20:00
SmartLighting,DEVICE-9987,5312,10,02/10/2022 17:30:00
SmartLighting,DEVICE-9987,5434,10,02/10/2022 17:40:00
SmartLighting,DEVICE-9987,5496,10,02/10/2022 17:50:00
SmartLighting,DEVICE-9987,5208,10,02/10/2022 18:00:00
SmartLighting,DEVICE-9987,5055,10,02/10/2022 18:10:00
SmartLighting,DEVICE-9987,5240,10,02/10/2022 18:20:00
SmartLighting,DEVICE-9987,5476,10,02/10/2022 18:30:00
SmartLighting,DEVICE-9987,5310,10,02/10/2022 18:40:00
SmartLighting,DEVICE-9987,5497,10,02/10/2022 18:50:00
SmartLighting,DEVICE-9987,3292,10,02/10/2022 19:00:00
SmartLighting,DEVICE-9987,3434,10,02/10/2022 19:10:00
SmartLighting,DEVICE-9987,3112,10,02/10/2022 19:20:00
SmartLighting,DEVICE-9987,3200,10,02/10/2022 19:30:00
SmartLighting,DEVICE-9987,3439,10,02/10/2022 19:40:00
SmartLighting,DEVICE-9987,3312,10,02/10/2022 19:50:00
SmartLighting,DEVICE-9987,3274,10,02/10/2022 20:00:00
SmartLighting,DEVICE-9987,3476,10,02/10/2022 20:10:00
SmartLighting,DEVICE-9987,3045,10,02/10/2022 20:20:00
SmartLighting,DEVICE-9987,3244,10,02/10/2022 20:30:00
SmartLighting,DEVICE-9987,3210,10,02/10/2022 20:40:00
SmartLighting,DEVICE-9987,3441,10,02/10/2022 20:50:00
SmartLighting,DEVICE-9987,3005,10,02/10/2022 21:00:00
SmartLighting,DEVICE-9987,3082,10,02/10/2022 21:10:00
SmartLighting,DEVICE-9987,3298,10,02/10/2022 21:20:00
SmartLighting,DEVICE-9987,3079,10,02/10/2022 21:30:00
SmartLighting,DEVICE-9987,3093,10,02/10/2022 21:40:00
SmartLighting,DEVICE-9987,3291,10,02/10/2022 21:50:00
SmartLighting,DEVICE-9987,3117,10,02/10/2022 22:00:00
SmartLighting,DEVICE-9987,3313,10,02/10/2022 22:10:00
SmartLighting,DEVICE-9987,3330,10,02/10/2022 22:20:00
SmartLighting,DEVICE-9987,3245,10,02/10/2022 22:30:00
SmartLighting,DEVICE-9987,3104,10,02/10/2022 22:40:00
SmartLighting,DEVICE-9987,3094,10,02/10/2022 22:50:00
SmartLighting,DEVICE-9987,3218,10,02/10/2022 23:00:00
SmartLighting,DEVICE-9987,3470,10,02/10/2022 23:10:00
SmartLighting,DEVICE-9987,3471,10,02/10/2022 23:20:00
SmartLighting,DEVICE-9987,3193,10,02/10/2022 23:30:00
SmartLighting,DEVICE-9987,3006,10,02/10/2022 23:40:00
SmartLighting,DEVICE-9987,3111,10,02/10/2022 23:50:00
SmartLighting,DEVICE-9987,3099,10,02/11/2022 00:00:00
SmartLighting,DEVICE-9987,3338,10,02/11/2022 00:10:00
SmartLighting,DEVICE-9987,3463,10,02/11/2022 00:20:00
SmartLighting,DEVICE-9987,3203,10,02/11/2022 00:30:00
SmartLighting,DEVICE-9987,3285,10,02/11/2022 00:40:00
SmartLighting,DEVICE-9987,3350,10,02/11/2022 00:50:00
SmartLighting,DEVICE-9987,3343,10,02/11/2022 01:00:00
SmartLighting,DEVICE-9987,3208,10,02/11/2022 01:10:00
SmartLighting,DEVICE-9987,3064,10,02/11/2022 01:20:00
SmartLighting,DEVICE-9987,3269,10,02/11/2022 01:30:00
SmartLighting,DEVICE-9987,3333,10,02/11/2022 01:40:00
SmartLighting,DEVICE-9987,3082,10,02/11/2022 01:50:00
SmartLighting,DEVICE-9987,3133,10,02/11/2022 02:00:00
SmartLighting,DEVICE-9987,3148,10,02/11/2022 02:10:00
SmartLighting,DEVICE-9987,3097,10,02/11/2022 02:20:00
SmartLighting,DEVICE-9987,3462,10,02/11/2022 02:30:00
SmartLighting,DEVICE-9987,3263,10,02/11/2022 02:40:00
SmartLighting,DEVICE-9987,3073,10,02/11/2022 02:50:00
SmartLighting,DEVICE-9987,3080,10,02/11/2022 03:00:00
SmartLighting,DEVICE-9987,3423,10,02/11/2022 03:10:00
SmartLighting,DEVICE-9987,3262,10,02/11/2022 03:20:00
SmartLighting,DEVICE-9987,3394,10,02/11/2022 03:30:00
SmartLighting,DEVICE-9987,3360,10,02/11/2022 03:40:00
SmartLighting,DEVICE-9987,3452,10,02/11/2022 03:50:00
SmartLighting,DEVICE-9987,3266,10,02/11/2022 04:00:00
SmartLighting,DEVICE-9987,3413,10,02/11/2022 04:10:00
SmartLighting,DEVICE-9987,3445,10,02/11/2022 04:20:00
SmartLighting,DEVICE-9987,3426,10,02/11/2022 04:30:00
SmartLighting,DEVICE-9987,3259,10,02/11/2022 04:40:00
SmartLighting,DEVICE-9987,3385,10,02/11/2022 04:50:00
SmartLighting,DEVICE-9987,3413,10,02/11/2022 05:00:00
SmartLighting,DEVICE-9987,3375,10,02/11/2022 05:10:00
SmartLighting,DEVICE-9987,3462,10,02/11/2022 05:20:00
SmartLighting,DEVICE-9987,3395,10,02/11/2022 05:30:00
SmartLighting,DEVICE-9987,3437,10,02/11/2022 05:40:00
SmartLighting,DEVICE-9987,3010,10,02/11/2022 05:50:00
SmartLighting,DEVICE-9987,3358,10,02/11/2022 06:00:00
SmartLighting,DEVICE-9987,3139,10,02/11/2022 06:10:00
SmartLighting,DEVICE-9987,3428,10,02/11/2022 06:20:00
SmartLighting,DEVICE-9987,3053,10,02/11/2022 06:30:00
SmartLighting,DEVICE-9987,3033,10,02/11/2022 06:40:00
SmartLighting,DEVICE-9987,3103,10,02/11/2022 06:50:00
SmartLighting,DEVICE-9987,3405,10,02/11/2022 07:00:00
SmartLighting,DEVICE-9987,3026,10,02/11/2022 07:10:00
SmartLighting,DEVICE-9987,3183,10,02/11/2022 07:20:00
SmartLighting,DEVICE-9987,3324,10,02/11/2022 07:30:00
SmartLighting,DEVICE-9987,3217,10,02/11/2022 07:40:00
SmartLighting,DEVICE-9987,3082,10,02/11/2022 07:50:00
SmartLighting,DEVICE-9987,3320,10,02/11/2022 08:00:00
SmartLighting,DEVICE-9987,3421,10,02/11/2022 08:10:00
SmartLighting,DEVICE-9987,3340,10,02/11/2022 08:20:00
SmartLighting,DEVICE-9987,3161,10,02/11/2022 08:30:00
SmartLighting,DEVICE-9987,3055,10,02/11/2022 08:40:00
SmartLighting,DEVICE-9987,3224,10,02/11/2022 08:50:00
SmartLighting,DEVICE-9987,5014,10,02/11/2022 09:00:00
SmartLighting,DEVICE-9987,5489,10,02/11/2022 09:10:00
SmartLighting,DEVICE-9987,5078,10,02/11/2022 09:20:00
SmartLighting,DEVICE-9987,5462,10,02/11/2022 09:30:00
SmartLighting,DEVICE-9987,5123,10,02/11/2022 09:40:00
SmartLighting,DEVICE-9987,5163,10,02/11/2022 09:50:00
SmartLighting,DEVICE-9987,5211,10,02/11/2022 10:00:00
SmartLighting,DEVICE-9987,5273,10,02/11/2022 10:10:00
SmartLighting,DEVICE-9987,5460,10,02/11/2022 10:20:00
SmartLighting,DEVICE-9987,5118,10,02/11/2022 10:30:00
SmartLighting,DEVICE-9987,5410,10,02/11/2022 10:40:00
SmartLighting,DEVICE-9987,5440,10,02/11/2022 10:50:00
SmartLighting,DEVICE-9987,5189,10,02/11/2022 11:00:00
SmartLighting,DEVICE-9987,5223,10,02/11/2022 11:10:00
SmartLighting,DEVICE-9987,5405,10,02/11/2022 11:20:00
SmartLighting,DEVICE-9987,5181,10,02/11/2022 11:30:00
SmartLighting,DEVICE-9987,5387,10,02/11/2022 11:40:00
SmartLighting,DEVICE-9987,5472,10,02/11/2022 11:50:00
SmartLighting,DEVICE-9987,5180,10,02/11/2022 12:00:00
SmartLighting,DEVICE-9987,5244,10,02/11/2022 12:10:00
SmartLighting,DEVICE-9987,5418,10,02/11/2022 12:20:00
SmartLighting,DEVICE-9987,5197,10,02/11/2022 12:30:00
SmartLighting,DEVICE-9987,5009,10,02/11/2022 12:40:00
SmartLighting,DEVICE-9987,5009,10,02/11/2022 12:50:00
